'0:28.415',0.215
'0:28.417',0.231
'0:28.418',0.231
'0:28.419',0.231
'0:28.421',0.231
'0:28.422',0.231
'0:28.424',0.238
'0:28.425',0.238
'0:28.426',0.246
'0:28.428',0.246
'0:28.429',0.246
'0:28.431',0.238
'0:28.432',0.231
'0:28.433',0.231
'0:28.435',0.231
'0:28.436',0.231
'0:28.438',0.215
'0:28.439',0.223
'0:28.440',0.223
'0:28.442',0.223
'0:28.443',0.223
'0:28.444',0.223
'0:28.446',0.223
'0:28.447',0.223
'0:28.449',0.223
'0:28.450',0.231
'0:28.451',0.246
'0:28.453',0.246
'0:28.454',0.246
'0:28.456',0.246
'0:28.457',0.246
'0:28.458',0.238
'0:28.460',0.246
'0:28.461',0.254
'0:28.463',0.254
'0:28.464',0.254
'0:28.465',0.246
'0:28.467',0.254
'0:28.468',0.262
'0:28.469',0.269
'0:28.471',0.269
'0:28.472',0.262
'0:28.474',0.262
'0:28.475',0.277
'0:28.476',0.277
'0:28.478',0.269
'0:28.479',0.277
'0:28.481',0.269
'0:28.482',0.269
'0:28.483',0.277
'0:28.485',0.277
'0:28.486',0.277
'0:28.488',0.277
'0:28.489',0.285
'0:28.490',0.277
'0:28.492',0.285
'0:28.493',0.292
'0:28.494',0.285
'0:28.496',0.292
'0:28.497',0.308
'0:28.499',0.300
'0:28.500',0.308
'0:28.501',0.308
'0:28.503',0.308
'0:28.504',0.315
'0:28.506',0.331
'0:28.507',0.323
'0:28.508',0.331
'0:28.510',0.338
'0:28.511',0.346
'0:28.513',0.331
'0:28.514',0.346
'0:28.515',0.346
'0:28.517',0.346
'0:28.518',0.346
'0:28.519',0.346
'0:28.521',0.346
'0:28.522',0.346
'0:28.524',0.338
'0:28.525',0.338
'0:28.526',0.354
'0:28.528',0.354
'0:28.529',0.354
'0:28.531',0.362
'0:28.532',0.369
'0:28.533',0.377
'0:28.535',0.377
'0:28.536',0.400
'0:28.538',0.415
'0:28.539',0.431
'0:28.540',0.438
'0:28.542',0.454
'0:28.543',0.462
'0:28.544',0.469
'0:28.546',0.485
'0:28.547',0.485
'0:28.549',0.500
'0:28.550',0.515
'0:28.551',0.531
'0:28.553',0.523
'0:28.554',0.546
'0:28.556',0.554
'0:28.557',0.569
'0:28.558',0.585
'0:28.560',0.600
'0:28.561',0.623
'0:28.563',0.623
'0:28.564',0.638
'0:28.565',0.646
'0:28.567',0.662
'0:28.568',0.669
'0:28.569',0.677
'0:28.571',0.692
'0:28.572',0.700
'0:28.574',0.692
'0:28.575',0.700
'0:28.576',0.700
'0:28.578',0.708
'0:28.579',0.715
'0:28.581',0.715
'0:28.582',0.715
'0:28.583',0.715
'0:28.585',0.723
'0:28.586',0.723
'0:28.588',0.708
'0:28.589',0.708
'0:28.590',0.708
'0:28.592',0.708
'0:28.593',0.708
'0:28.594',0.708
'0:28.596',0.708
'0:28.597',0.692
'0:28.599',0.692
'0:28.600',0.692
'0:28.601',0.700
'0:28.603',0.692
'0:28.604',0.677
'0:28.606',0.669
'0:28.607',0.669
'0:28.608',0.662
'0:28.610',0.662
'0:28.611',0.654
'0:28.613',0.638
'0:28.614',0.638
'0:28.615',0.638
'0:28.617',0.623
'0:28.618',0.608
'0:28.619',0.608
'0:28.621',0.585
'0:28.622',0.569
'0:28.624',0.554
'0:28.625',0.562
'0:28.626',0.562
'0:28.628',0.562
'0:28.629',0.554
'0:28.631',0.554
'0:28.632',0.546
'0:28.633',0.538
'0:28.635',0.531
'0:28.636',0.538
'0:28.638',0.531
'0:28.639',0.523
'0:28.640',0.508
'0:28.642',0.515
'0:28.643',0.508
'0:28.644',0.492
'0:28.646',0.485
'0:28.647',0.485
'0:28.649',0.462
'0:28.650',0.438
'0:28.651',0.446
'0:28.653',0.431
'0:28.654',0.408
'0:28.656',0.423
'0:28.657',0.408
'0:28.658',0.385
'0:28.660',0.377
'0:28.661',0.385
'0:28.663',0.377
'0:28.664',0.354
'0:28.665',0.354
'0:28.667',0.354
'0:28.668',0.346
'0:28.669',0.331
'0:28.671',0.323
'0:28.672',0.331
'0:28.674',0.331
'0:28.675',0.323
'0:28.676',0.323
'0:28.678',0.315
'0:28.679',0.315
'0:28.681',0.315
'0:28.682',0.308
'0:28.683',0.300
'0:28.685',0.308
'0:28.686',0.292
'0:28.688',0.285
'0:28.689',0.285
'0:28.690',0.269
'0:28.692',0.254
'0:28.693',0.269
'0:28.694',0.262
'0:28.696',0.254
'0:28.697',0.254
'0:28.699',0.262
'0:28.700',0.262
'0:28.701',0.269
'0:28.703',0.269
'0:28.704',0.262
'0:28.706',0.246
'0:28.707',0.246
'0:28.708',0.246
'0:28.710',0.246
'0:28.711',0.238
'0:28.713',0.238
'0:28.714',0.238
'0:28.715',0.254
'0:28.717',0.246
'0:28.718',0.246
'0:28.719',0.246
'0:28.721',0.246
'0:28.722',0.238
'0:28.724',0.238
'0:28.725',0.238
'0:28.726',0.238
'0:28.728',0.223
'0:28.729',0.231
'0:28.731',0.231
'0:28.732',0.231
'0:28.733',0.223
'0:28.735',0.231
'0:28.736',0.231
'0:28.738',0.238
'0:28.739',0.254
'0:28.740',0.246
'0:28.742',0.246
'0:28.743',0.246
'0:28.744',0.254
'0:28.746',0.246
'0:28.747',0.246
'0:28.749',0.246
'0:28.750',0.246
'0:28.751',0.246
'0:28.753',0.246
'0:28.754',0.238
'0:28.756',0.246
'0:28.757',0.238
'0:28.758',0.238
'0:28.760',0.231
'0:28.761',0.238
'0:28.763',0.231
'0:28.764',0.231
'0:28.765',0.223
'0:28.767',0.231
'0:28.768',0.231
'0:28.769',0.223
'0:28.771',0.238
'0:28.772',0.238
'0:28.774',0.231
'0:28.775',0.223
'0:28.776',0.223
'0:28.778',0.223
'0:28.779',0.231
'0:28.781',0.223
'0:28.782',0.223
'0:28.783',0.223
'0:28.785',0.231
'0:28.786',0.223
'0:28.788',0.223
'0:28.789',0.223
'0:28.790',0.223
'0:28.792',0.208
'0:28.793',0.215
'0:28.794',0.223
'0:28.796',0.223
'0:28.797',0.208
'0:28.799',0.208
'0:28.800',0.208
'0:28.801',0.200
'0:28.803',0.208
'0:28.804',0.200
'0:28.806',0.200
'0:28.807',0.208
'0:28.808',0.215
'0:28.810',0.223
'0:28.811',0.208
'0:28.813',0.223
'0:28.814',0.223
'0:28.815',0.215
'0:28.817',0.215
'0:28.818',0.215
'0:28.819',0.215
'0:28.821',0.208
'0:28.822',0.200
'0:28.824',0.208
'0:28.825',0.215
'0:28.826',0.215
'0:28.828',0.200
'0:28.829',0.208
'0:28.831',0.215
'0:28.832',0.208
'0:28.833',0.192
'0:28.835',0.200
'0:28.836',0.208
'0:28.838',0.192
'0:28.839',0.185
'0:28.840',0.192
'0:28.842',0.192
'0:28.843',0.177
'0:28.844',0.169
'0:28.846',0.177
'0:28.847',0.177
'0:28.849',0.177
'0:28.850',0.177
'0:28.851',0.177
'0:28.853',0.177
'0:28.854',0.177
'0:28.856',0.177
'0:28.857',0.185
'0:28.858',0.192
'0:28.860',0.185
'0:28.861',0.185
'0:28.863',0.192
'0:28.864',0.185
'0:28.865',0.177
'0:28.867',0.185
'0:28.868',0.192
'0:28.869',0.192
'0:28.871',0.185
'0:28.872',0.177
'0:28.874',0.177
'0:28.875',0.177
'0:28.876',0.185
'0:28.878',0.185
'0:28.879',0.177
'0:28.881',0.185
'0:28.882',0.192
'0:28.883',0.200
'0:28.885',0.200
'0:28.886',0.192
'0:28.888',0.192
'0:28.889',0.185
'0:28.890',0.185
'0:28.892',0.185
'0:28.893',0.185
'0:28.894',0.185
'0:28.896',0.185
'0:28.897',0.177
'0:28.899',0.185
'0:28.900',0.185
'0:28.901',0.177
'0:28.903',0.177
'0:28.904',0.177
'0:28.906',0.177
'0:28.907',0.162
'0:28.908',0.169
'0:28.910',0.162
'0:28.911',0.162
'0:28.913',0.162
'0:28.914',0.169
'0:28.915',0.162
'0:28.917',0.177
'0:28.918',0.185
'0:28.919',0.185
'0:28.921',0.185
'0:28.922',0.185
'0:28.924',0.185
'0:28.925',0.185
'0:28.926',0.200
'0:28.928',0.192
'0:28.929',0.185
'0:28.931',0.192
'0:28.932',0.192
'0:28.933',0.192
'0:28.935',0.200
'0:28.936',0.200
'0:28.938',0.208
'0:28.939',0.215
'0:28.940',0.215
'0:28.942',0.215
'0:28.943',0.215
'0:28.944',0.208
'0:28.946',0.215
'0:28.947',0.215
'0:28.949',0.208
'0:28.950',0.208
'0:28.951',0.208
'0:28.953',0.215
'0:28.954',0.200
'0:28.956',0.200
'0:28.957',0.200
'0:28.958',0.200
'0:28.960',0.208
'0:28.961',0.200
'0:28.963',0.200
'0:28.964',0.200
'0:28.965',0.200
'0:28.967',0.208
'0:28.968',0.208
'0:28.969',0.215
'0:28.971',0.223
'0:28.972',0.200
'0:28.974',0.192
'0:28.975',0.185
'0:28.976',0.185
'0:28.978',0.192
'0:28.979',0.177
'0:28.981',0.154
'0:28.982',0.162
'0:28.983',0.162
'0:28.985',0.162
'0:28.986',0.177
'0:28.988',0.177
'0:28.989',0.177
'0:28.990',0.177
'0:28.992',0.192
'0:28.993',0.200
'0:28.994',0.200
'0:28.996',0.192
'0:28.997',0.192
'0:28.999',0.200
'0:29.000',0.200
'0:29.001',0.192
'0:29.003',0.192
'0:29.004',0.192
'0:29.006',0.185
'0:29.007',0.177
'0:29.008',0.185
'0:29.010',0.185
'0:29.011',0.185
'0:29.013',0.185
'0:29.014',0.177
'0:29.015',0.177
'0:29.017',0.177
'0:29.018',0.177
'0:29.019',0.185
'0:29.021',0.185
'0:29.022',0.177
'0:29.024',0.177
'0:29.025',0.177
'0:29.026',0.169
'0:29.028',0.169
'0:29.029',0.177
'0:29.031',0.169
'0:29.032',0.169
'0:29.033',0.185
'0:29.035',0.185
'0:29.036',0.185
'0:29.038',0.185
'0:29.039',0.200
'0:29.040',0.192
'0:29.042',0.208
'0:29.043',0.200
'0:29.044',0.192
'0:29.046',0.200
'0:29.047',0.200
'0:29.049',0.185
'0:29.050',0.200
'0:29.051',0.192
'0:29.053',0.192
'0:29.054',0.192
'0:29.056',0.192
'0:29.057',0.185
'0:29.058',0.169
'0:29.060',0.177
'0:29.061',0.169
'0:29.063',0.169
'0:29.064',0.154
'0:29.065',0.162
'0:29.067',0.177
'0:29.068',0.185
'0:29.069',0.177
'0:29.071',0.177
'0:29.072',0.185
'0:29.074',0.185
'0:29.075',0.185
'0:29.076',0.185
'0:29.078',0.185
'0:29.079',0.185
'0:29.081',0.185
'0:29.082',0.185
'0:29.083',0.185
'0:29.085',0.185
'0:29.086',0.177
'0:29.088',0.185
'0:29.089',0.169
'0:29.090',0.169
'0:29.092',0.177
'0:29.093',0.169
'0:29.094',0.169
'0:29.096',0.169
'0:29.097',0.177
'0:29.099',0.177
'0:29.100',0.185
'0:29.101',0.185
'0:29.103',0.177
'0:29.104',0.185
'0:29.106',0.185
'0:29.107',0.177
'0:29.108',0.177
'0:29.110',0.192
'0:29.111',0.185
'0:29.113',0.185
'0:29.114',0.185
'0:29.115',0.177
'0:29.117',0.169
'0:29.118',0.177
'0:29.119',0.169
'0:29.121',0.162
'0:29.122',0.154
'0:29.124',0.162
'0:29.125',0.162
'0:29.126',0.177
'0:29.128',0.177
'0:29.129',0.177
'0:29.131',0.169
'0:29.132',0.177
'0:29.133',0.185
'0:29.135',0.185
'0:29.136',0.177
'0:29.138',0.177
'0:29.139',0.177
'0:29.140',0.177
'0:29.142',0.169
'0:29.143',0.162
'0:29.144',0.177
'0:29.146',0.185
'0:29.147',0.162
'0:29.149',0.162
'0:29.150',0.162
'0:29.151',0.154
'0:29.153',0.154
'0:29.154',0.169
'0:29.156',0.162
'0:29.157',0.169
'0:29.158',0.185
'0:29.160',0.177
'0:29.161',0.169
'0:29.163',0.185
'0:29.164',0.185
'0:29.165',0.185
'0:29.167',0.185
'0:29.168',0.185
'0:29.169',0.177
'0:29.171',0.192
'0:29.172',0.185
'0:29.174',0.177
'0:29.175',0.185
'0:29.176',0.192
'0:29.178',0.177
'0:29.179',0.192
'0:29.181',0.192
'0:29.182',0.185
'0:29.183',0.185
'0:29.185',0.192
'0:29.186',0.192
'0:29.188',0.192
'0:29.189',0.185
'0:29.190',0.185
'0:29.192',0.185
'0:29.193',0.185
'0:29.194',0.185
'0:29.196',0.185
'0:29.197',0.192
'0:29.199',0.185
'0:29.200',0.192
'0:29.201',0.192
'0:29.203',0.192
'0:29.204',0.185
'0:29.206',0.192
'0:29.207',0.192
'0:29.208',0.185
'0:29.210',0.185
'0:29.211',0.185
'0:29.213',0.177
'0:29.214',0.185
'0:29.215',0.185
'0:29.217',0.185
'0:29.218',0.185
'0:29.219',0.185
'0:29.221',0.185
'0:29.222',0.192
'0:29.224',0.192
'0:29.225',0.200
'0:29.226',0.192
'0:29.228',0.185
'0:29.229',0.185
'0:29.231',0.185
'0:29.232',0.185
'0:29.233',0.185
'0:29.235',0.169
'0:29.236',0.169
'0:29.238',0.169
'0:29.239',0.154
'0:29.240',0.154
'0:29.242',0.162
'0:29.243',0.154
'0:29.244',0.154
'0:29.246',0.162
'0:29.247',0.162
'0:29.249',0.177
'0:29.250',0.185
'0:29.251',0.177
'0:29.253',0.192
'0:29.254',0.192
'0:29.256',0.185
'0:29.257',0.185
'0:29.258',0.192
'0:29.260',0.185
'0:29.261',0.177
'0:29.263',0.185
'0:29.264',0.177
'0:29.265',0.169
'0:29.267',0.177
'0:29.268',0.169
'0:29.269',0.169
'0:29.271',0.169
'0:29.272',0.169
'0:29.274',0.162
'0:29.275',0.162
'0:29.276',0.169
'0:29.278',0.169
'0:29.279',0.154
'0:29.281',0.169
'0:29.282',0.177
'0:29.283',0.162
'0:29.285',0.162
'0:29.286',0.162
'0:29.288',0.169
'0:29.289',0.162
'0:29.290',0.162
'0:29.292',0.169
'0:29.293',0.162
'0:29.294',0.169
'0:29.296',0.169
'0:29.297',0.169
'0:29.299',0.162
'0:29.300',0.177
'0:29.301',0.185
'0:29.303',0.177
'0:29.304',0.185
'0:29.306',0.185
'0:29.307',0.185
'0:29.308',0.185
'0:29.310',0.185
'0:29.311',0.192
'0:29.313',0.200
'0:29.314',0.192
'0:29.315',0.192
'0:29.317',0.200
'0:29.318',0.200
'0:29.319',0.200
'0:29.321',0.192
'0:29.322',0.192
'0:29.324',0.200
'0:29.325',0.208
'0:29.326',0.208
'0:29.328',0.215
'0:29.329',0.208
'0:29.331',0.200
'0:29.332',0.208
'0:29.333',0.215
'0:29.335',0.208
'0:29.336',0.200
'0:29.338',0.200
'0:29.339',0.192
'0:29.340',0.192
'0:29.342',0.200
'0:29.343',0.208
'0:29.344',0.208
'0:29.346',0.208
'0:29.347',0.208
'0:29.349',0.208
'0:29.350',0.208
'0:29.351',0.223
'0:29.353',0.215
'0:29.354',0.208
'0:29.356',0.200
'0:29.357',0.208
'0:29.358',0.200
'0:29.360',0.192
'0:29.361',0.192
'0:29.363',0.192
'0:29.364',0.200
'0:29.365',0.200
'0:29.367',0.208
'0:29.368',0.208
'0:29.369',0.208
'0:29.371',0.208
'0:29.372',0.208
'0:29.374',0.200
'0:29.375',0.208
'0:29.376',0.200
'0:29.378',0.200
'0:29.379',0.200
'0:29.381',0.192
'0:29.382',0.177
'0:29.383',0.177
'0:29.385',0.177
'0:29.386',0.200
'0:29.388',0.185
'0:29.389',0.177
'0:29.390',0.185
'0:29.392',0.200
'0:29.393',0.185
'0:29.394',0.185
'0:29.396',0.185
'0:29.397',0.177
'0:29.399',0.169
'0:29.400',0.177
'0:29.401',0.177
'0:29.403',0.177
'0:29.404',0.185
'0:29.406',0.169
'0:29.407',0.169
'0:29.408',0.169
'0:29.410',0.169
'0:29.411',0.162
'0:29.413',0.154
'0:29.414',0.162
'0:29.415',0.162
'0:29.417',0.169
'0:29.418',0.162
'0:29.419',0.162
'0:29.421',0.162
'0:29.422',0.169
'0:29.424',0.162
'0:29.425',0.162
'0:29.426',0.162
'0:29.428',0.154
'0:29.429',0.146
'0:29.431',0.131
'0:29.432',0.138
'0:29.433',0.146
'0:29.435',0.138
'0:29.436',0.146
'0:29.438',0.138
'0:29.439',0.138
'0:29.440',0.146
'0:29.442',0.154
'0:29.443',0.146
'0:29.444',0.146
'0:29.446',0.154
'0:29.447',0.146
'0:29.449',0.138
'0:29.450',0.138
'0:29.451',0.146
'0:29.453',0.123
'0:29.454',0.131
'0:29.456',0.138
'0:29.457',0.138
'0:29.458',0.146
'0:29.460',0.154
'0:29.461',0.146
'0:29.463',0.154
'0:29.464',0.146
'0:29.465',0.146
'0:29.467',0.154
'0:29.468',0.162
'0:29.469',0.154
'0:29.471',0.146
'0:29.472',0.146
'0:29.474',0.146
'0:29.475',0.138
'0:29.476',0.138
'0:29.478',0.138
'0:29.479',0.138
'0:29.481',0.146
'0:29.482',0.154
'0:29.483',0.154
'0:29.485',0.162
'0:29.486',0.169
'0:29.488',0.185
'0:29.489',0.192
'0:29.490',0.200
'0:29.492',0.208
'0:29.493',0.208
'0:29.494',0.200
'0:29.496',0.208
'0:29.497',0.208
'0:29.499',0.215
'0:29.500',0.223
'0:29.501',0.215
'0:29.503',0.215
'0:29.504',0.215
'0:29.506',0.215
'0:29.507',0.215
'0:29.508',0.215
'0:29.510',0.215
'0:29.511',0.223
'0:29.513',0.238
'0:29.514',0.285
'0:29.515',0.323
'0:29.517',0.338
'0:29.518',0.362
'0:29.519',0.392
'0:29.521',0.415
'0:29.522',0.423
'0:29.524',0.400
'0:29.525',0.400
'0:29.526',0.392
'0:29.528',0.369
'0:29.529',0.346
'0:29.531',0.338
'0:29.532',0.315
'0:29.533',0.285
'0:29.535',0.269
'0:29.536',0.246
'0:29.538',0.208
'0:29.539',0.185
'0:29.540',0.162
'0:29.542',0.146
'0:29.543',0.131
'0:29.544',0.115
'0:29.546',0.108
'0:29.547',0.092
'0:29.549',0.085
'0:29.550',0.077
'0:29.551',0.077
'0:29.553',0.085
'0:29.554',0.085
'0:29.556',0.092
'0:29.557',0.100
'0:29.558',0.115
'0:29.560',0.123
'0:29.561',0.138
'0:29.563',0.131
'0:29.564',0.115
'0:29.565',0.115
'0:29.567',0.115
'0:29.568',0.108
'0:29.569',0.100
'0:29.571',0.123
'0:29.572',0.123
'0:29.574',0.123
'0:29.575',0.131
'0:29.576',0.138
'0:29.578',0.131
'0:29.579',0.138
'0:29.581',0.154
'0:29.582',0.154
'0:29.583',0.162
'0:29.585',0.162
'0:29.586',0.162
'0:29.588',0.162
'0:29.589',0.177
'0:29.590',0.185
'0:29.592',0.185
'0:29.593',0.177
'0:29.594',0.185
'0:29.596',0.185
'0:29.597',0.185
'0:29.599',0.169
'0:29.600',0.169
'0:29.601',0.169
'0:29.603',0.177
'0:29.604',0.169
'0:29.606',0.169
'0:29.607',0.177
'0:29.608',0.169
'0:29.610',0.169
'0:29.611',0.169
'0:29.613',0.169
'0:29.614',0.177
'0:29.615',0.177
'0:29.617',0.177
'0:29.618',0.185
'0:29.619',0.192
'0:29.621',0.200
'0:29.622',0.185
'0:29.624',0.185
'0:29.625',0.192
'0:29.626',0.192
'0:29.628',0.185
'0:29.629',0.185
'0:29.631',0.185
'0:29.632',0.185
'0:29.633',0.177
'0:29.635',0.192
'0:29.636',0.185
'0:29.638',0.192
'0:29.639',0.192
'0:29.640',0.192
'0:29.642',0.200
'0:29.643',0.192
'0:29.644',0.185
'0:29.646',0.185
'0:29.647',0.177
'0:29.649',0.185
'0:29.650',0.185
'0:29.651',0.177
'0:29.653',0.177
'0:29.654',0.177
'0:29.656',0.169
'0:29.657',0.169
'0:29.658',0.169
'0:29.660',0.177
'0:29.661',0.177
'0:29.663',0.169
'0:29.664',0.177
'0:29.665',0.185
'0:29.667',0.185
'0:29.668',0.185
'0:29.669',0.192
'0:29.671',0.200
'0:29.672',0.200
'0:29.674',0.200
'0:29.675',0.208
'0:29.676',0.200
'0:29.678',0.200
'0:29.679',0.200
'0:29.681',0.200
'0:29.682',0.200
'0:29.683',0.208
'0:29.685',0.200
'0:29.686',0.185
'0:29.688',0.177
'0:29.689',0.169
'0:29.690',0.162
'0:29.692',0.169
'0:29.693',0.177
'0:29.694',0.162
'0:29.696',0.169
'0:29.697',0.162
'0:29.699',0.162
'0:29.700',0.169
'0:29.701',0.162
'0:29.703',0.154
'0:29.704',0.162
'0:29.706',0.162
'0:29.707',0.169
'0:29.708',0.169
'0:29.710',0.185
'0:29.711',0.185
'0:29.713',0.177
'0:29.714',0.177
'0:29.715',0.169
'0:29.717',0.177
'0:29.718',0.177
'0:29.719',0.177
'0:29.721',0.162
'0:29.722',0.177
'0:29.724',0.185
'0:29.725',0.177
'0:29.726',0.185
'0:29.728',0.192
'0:29.729',0.192
'0:29.731',0.192
'0:29.732',0.200
'0:29.733',0.192
'0:29.735',0.185
'0:29.736',0.192
'0:29.738',0.192
'0:29.739',0.177
'0:29.740',0.185
'0:29.742',0.192
'0:29.743',0.185
'0:29.744',0.177
'0:29.746',0.185
'0:29.747',0.169
'0:29.749',0.169
'0:29.750',0.177
'0:29.751',0.169
'0:29.753',0.169
'0:29.754',0.177
'0:29.756',0.177
'0:29.757',0.177
'0:29.758',0.192
'0:29.760',0.185
'0:29.761',0.185
'0:29.763',0.185
'0:29.764',0.185
'0:29.765',0.192
'0:29.767',0.200
'0:29.768',0.185
'0:29.769',0.185
'0:29.771',0.185
'0:29.772',0.200
'0:29.774',0.192
'0:29.775',0.200
'0:29.776',0.208
'0:29.778',0.200
'0:29.779',0.208
'0:29.781',0.223
'0:29.782',0.215
'0:29.783',0.215
'0:29.785',0.215
'0:29.786',0.215
'0:29.788',0.215
'0:29.789',0.215
'0:29.790',0.231
'0:29.792',0.246
'0:29.793',0.238
'0:29.794',0.238
'0:29.796',0.246
'0:29.797',0.238
'0:29.799',0.238
'0:29.800',0.246
'0:29.801',0.254
'0:29.803',0.246
'0:29.804',0.238
'0:29.806',0.238
'0:29.807',0.254
'0:29.808',0.262
'0:29.810',0.269
'0:29.811',0.269
'0:29.813',0.269
'0:29.814',0.262
'0:29.815',0.277
'0:29.817',0.285
'0:29.818',0.277
'0:29.819',0.277
'0:29.821',0.292
'0:29.822',0.300
'0:29.824',0.292
'0:29.825',0.292
'0:29.826',0.300
'0:29.828',0.308
'0:29.829',0.323
'0:29.831',0.323
'0:29.832',0.323
'0:29.833',0.323
'0:29.835',0.315
'0:29.836',0.315
'0:29.838',0.292
'0:29.839',0.292
'0:29.840',0.285
'0:29.842',0.292
'0:29.843',0.285
'0:29.844',0.277
'0:29.846',0.285
'0:29.847',0.277
'0:29.849',0.277
'0:29.850',0.277
'0:29.851',0.262
'0:29.853',0.262
'0:29.854',0.269
'0:29.856',0.269
'0:29.857',0.269
'0:29.858',0.285
'0:29.860',0.277
'0:29.861',0.285
'0:29.863',0.277
'0:29.864',0.269
'0:29.865',0.269
'0:29.867',0.262
'0:29.868',0.262
'0:29.869',0.262
'0:29.871',0.254
'0:29.872',0.246
'0:29.874',0.246
'0:29.875',0.254
'0:29.876',0.246
'0:29.878',0.254
'0:29.879',0.262
'0:29.881',0.254
'0:29.882',0.254
'0:29.883',0.262
'0:29.885',0.254
'0:29.886',0.254
'0:29.888',0.246
'0:29.889',0.238
'0:29.890',0.238
'0:29.892',0.231
'0:29.893',0.223
'0:29.894',0.215
'0:29.896',0.223
'0:29.897',0.223
'0:29.899',0.215
'0:29.900',0.223
'0:29.901',0.215
'0:29.903',0.215
'0:29.904',0.208
'0:29.906',0.208
'0:29.907',0.192
'0:29.908',0.200
'0:29.910',0.200
'0:29.911',0.192
'0:29.913',0.192
'0:29.914',0.192
'0:29.915',0.192
'0:29.917',0.200
'0:29.918',0.200
'0:29.919',0.200
'0:29.921',0.192
'0:29.922',0.192
'0:29.924',0.200
'0:29.925',0.200
'0:29.926',0.200
'0:29.928',0.192
'0:29.929',0.200
'0:29.931',0.200
'0:29.932',0.200
'0:29.933',0.200
'0:29.935',0.200
'0:29.936',0.192
'0:29.938',0.200
'0:29.939',0.185
'0:29.940',0.185
'0:29.942',0.192
'0:29.943',0.208
'0:29.944',0.200
'0:29.946',0.192
'0:29.947',0.200
'0:29.949',0.200
'0:29.950',0.192
'0:29.951',0.192
'0:29.953',0.200
'0:29.954',0.185
'0:29.956',0.177
'0:29.957',0.169
'0:29.958',0.177
'0:29.960',0.169
'0:29.961',0.162
'0:29.963',0.169
'0:29.964',0.177
'0:29.965',0.169
'0:29.967',0.177
'0:29.968',0.185
'0:29.969',0.177
'0:29.971',0.185
'0:29.972',0.192
'0:29.974',0.192
'0:29.975',0.177
'0:29.976',0.185
'0:29.978',0.192
'0:29.979',0.192
'0:29.981',0.185
'0:29.982',0.192
'0:29.983',0.192
'0:29.985',0.192
'0:29.986',0.185
'0:29.988',0.177
'0:29.989',0.177
'0:29.990',0.185
'0:29.992',0.185
'0:29.993',0.177
'0:29.994',0.177
'0:29.996',0.185
'0:29.997',0.177
'0:29.999',0.177
'0:30.000',0.185
'0:30.001',0.177
'0:30.003',0.177
'0:30.004',0.177
'0:30.006',0.177
'0:30.007',0.169
'0:30.008',0.185
'0:30.010',0.185
'0:30.011',0.185
'0:30.013',0.185
'0:30.014',0.185
'0:30.015',0.177
'0:30.017',0.185
'0:30.018',0.185
'0:30.019',0.177
'0:30.021',0.185
'0:30.022',0.185
'0:30.024',0.177
'0:30.025',0.185
'0:30.026',0.177
'0:30.028',0.177
'0:30.029',0.192
'0:30.031',0.185
'0:30.032',0.185
'0:30.033',0.192
'0:30.035',0.200
'0:30.036',0.192
'0:30.038',0.192
'0:30.039',0.192
'0:30.040',0.208
'0:30.042',0.223
'0:30.043',0.223
'0:30.044',0.208
'0:30.046',0.223
'0:30.047',0.231
'0:30.049',0.238
'0:30.050',0.246
'0:30.051',0.254
'0:30.053',0.277
'0:30.054',0.292
'0:30.056',0.308
'0:30.057',0.331
'0:30.058',0.354
'0:30.060',0.369
'0:30.061',0.377
'0:30.063',0.400
'0:30.064',0.415
'0:30.065',0.431
'0:30.067',0.446
'0:30.068',0.454
'0:30.069',0.469
'0:30.071',0.485
'0:30.072',0.500
'0:30.074',0.508
'0:30.075',0.531
'0:30.076',0.538
'0:30.078',0.554
'0:30.079',0.569
'0:30.081',0.585
'0:30.082',0.608
'0:30.083',0.631
'0:30.085',0.654
'0:30.086',0.677
'0:30.088',0.700
'0:30.089',0.723
'0:30.090',0.746
'0:30.092',0.785
'0:30.093',0.838
'0:30.094',0.877
'0:30.096',0.915
'0:30.097',0.946
'0:30.099',0.992
'0:30.100',1.023
'0:30.101',1.031
'0:30.103',1.008
'0:30.104',0.969
'0:30.106',0.962
'0:30.107',0.954
'0:30.108',0.923
'0:30.110',0.908
'0:30.111',0.885
'0:30.113',0.838
'0:30.114',0.785
'0:30.115',0.738
'0:30.117',0.692
'0:30.118',0.654
'0:30.119',0.608
'0:30.121',0.546
'0:30.122',0.508
'0:30.124',0.462
'0:30.125',0.423
'0:30.126',0.377
'0:30.128',0.323
'0:30.129',0.277
'0:30.131',0.246
'0:30.132',0.238
'0:30.133',0.238
'0:30.135',0.223
'0:30.136',0.223
'0:30.138',0.208
'0:30.139',0.192
'0:30.140',0.200
'0:30.142',0.200
'0:30.143',0.200
'0:30.144',0.192
'0:30.146',0.185
'0:30.147',0.185
'0:30.149',0.169
'0:30.150',0.169
'0:30.151',0.169
'0:30.153',0.162
'0:30.154',0.162
'0:30.156',0.162
'0:30.157',0.162
'0:30.158',0.162
'0:30.160',0.154
'0:30.161',0.154
'0:30.163',0.154
'0:30.164',0.154
'0:30.165',0.162
'0:30.167',0.162
'0:30.168',0.154
'0:30.169',0.154
'0:30.171',0.162
'0:30.172',0.146
'0:30.174',0.146
'0:30.175',0.146
'0:30.176',0.146
'0:30.178',0.146
'0:30.179',0.146
'0:30.181',0.138
